 T(YR)=   100.00000000000000     
 ( H  He C  N  O  SI S  FE NA MG CL P F)
   1000000.0000000582        90000.000000000480        170.00000013163950        61.999999999142943        240.00000000131317        7.9999999941854846E-003   8.0000000158769249E-002   2.9999999999999996E-003   2.0000000000000013E-003   7.0000000000000201E-003   1.0000000000007405E-003   2.0000000000003039E-004   6.6800000004131437E-003
        2378  -6.1188329218829620E-017
 C5N+      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   3.6936677032043186E-016
        1811   3.6936677032043186E-016
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   3.6936677130444645E-016
        1814  -3.6936568791701964E-016
        6383  -1.0833874268171370E-021
 CH3O2+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.8056735713019686E-015
        6163   2.3923151076194855E-015
        2521   4.1335677300131471E-016
        3170   1.6906811685291183E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.8049304727896081E-015
        6388  -1.4024652363948041E-015
        6387  -1.4024652363948041E-015
 CH2NH2+   
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   3.4557332508603753E-018
        3286   2.7907326364737736E-018
        2523   5.3310405946600901E-019
        1629   1.0682643435654158E-019
        2460   1.4665457593133456E-020
        2969   6.6104388460754158E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   3.4557724558032258E-018
        6391  -1.6456059313348695E-018
        6392  -8.2280296566743473E-019
        6390  -8.2280296566743473E-019
        6389  -1.6456059313348696E-019
 CH3OH+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.9454326360054703E-021
         166   8.9233216752978094E-022
        5443   7.1171869262001302E-022
        5553   3.0939668404506548E-022
        5519   3.1979712719579317E-023
        5497   3.9494045860745782E-027
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.9453664246142995E-021
        6394  -9.7268321230714977E-022
        6393  -9.7268321230714977E-022
 H2C3O+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.6847453512226920E-019
        6181   1.6847453512226920E-019
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.6849781047907021E-019
        6404  -3.3699562095814040E-020
        6403  -3.3699562095814040E-020
        6402  -3.3699562095814040E-020
        6401  -3.3699562095814040E-020
        6400  -3.3699562095814040E-020
 HC2NCH+   
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.8977714038173372E-014
        2825   1.2306972556478732E-014
        2525   9.7978503960671580E-015
        2824   2.2160018286096545E-015
        1632   2.1662390084896414E-015
        2524   1.7589008158376601E-015
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.8979234351640181E-014
        6406  -1.1012109053623267E-014
        6405  -1.1012109053623267E-014
        6408  -2.8979234351640177E-015
        6407  -2.8979234351640177E-015
        6410  -5.7958468703280362E-016
 HC4O+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.3980736965314962E-016
        1783   2.3969173630341351E-016
        6188   1.1563334973610856E-019
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.3983677646506109E-016
        6415  -7.9945592155020355E-017
        6414  -7.9945592155020355E-017
        6413  -7.9945592155020355E-017
 NH2CNH+   
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   0.0000000000000000     
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   0.0000000000000000     
 PC2H3+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   7.2941814185534768E-023
        2873   7.2934952348545987E-023
        1366   6.8618369887817797E-027
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   7.2955418846274275E-023
        6423  -2.4318472948758091E-023
        6422  -2.4318472948758091E-023
        6421  -2.4318472948758091E-023
 PC4H+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.9487879747651471E-021
        1786   2.9484964321972103E-021
        2821   1.4836246321878478E-025
        2518   1.1596882258872320E-025
        2260   2.7211282129279648E-026
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.9494083517984675E-021
        6428  -5.8988167035969346E-022
        6427  -5.8988167035969346E-022
        6426  -5.8988167035969346E-022
        6425  -5.8988167035969346E-022
        6424  -5.8988167035969346E-022
 PCH4+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.1239060178545032E-024
        1364   4.1236700116082820E-024
        2823   1.1979343006873493E-028
        2522   9.5370173359761022E-029
        2265   2.0842642793362809E-029
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   4.1235653954146239E-024
        6431  -2.0617826977073119E-024
        6430  -1.0308913488536560E-024
        6429  -1.0308913488536560E-024
 SiC2H3+   
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.9546228315760643E-018
        6205   1.4064321674257877E-018
        2529   4.4827559587662367E-019
        1636   9.9811333347402467E-020
        2320   1.0356573368748050E-022
        3027   1.6195028597071662E-025
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.9544441564253431E-018
        6433  -9.7648170568066345E-019
        6432  -9.7648170568066345E-019
        1844  -1.4807450640161594E-021
 SiC3H2+   
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   6.9514694745184723E-020
        2530   5.3935200900911261E-020
        1637   1.2359239556721159E-020
        1844   1.4807450640161594E-021
        2372   8.4798073862805301E-022
        2370   8.3874520864106383E-022
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   6.9513283008573301E-020
        6435  -3.4730308838203533E-020
        6434  -3.4730308838203533E-020
        1845  -5.2665332166237882E-023
 SiC4H+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   9.4394884730598047E-021
        2875   9.3579976253502102E-021
        1845   5.2665332166237882E-023
        1789   2.6539006262343634E-023
        2531   1.8532965674826316E-024
        1638   4.3321271352995292E-025
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   9.4417734257717226E-021
        6437  -4.7208867128858613E-021
        6436  -4.7208867128858613E-021
 SiCH4+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   9.5598843369447796E-024
        2828   4.6046739572641722E-024
        2532   3.6788998337739455E-024
        1639   7.9384645549176673E-025
        1825   4.8137020060877419E-025
        6157   1.0922918758450357E-027
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   9.5591241761791658E-024
        6439  -4.7759409495951262E-024
        6438  -4.7759409495951262E-024
        1846  -7.2422769889130472E-027
 SiH5+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.1268424925060861E-026
        6206   1.9429364590892866E-026
        2533   1.6228386992554707E-027
        1640   2.0089184964125250E-028
        2307   1.5329785271273392E-029
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.1267148768933942E-026
        1849  -1.2509100178099357E-026
        1848  -6.6489309804715710E-027
        6441  -1.0537598400423176E-027
        6440  -1.0537598400423176E-027
        1847  -1.5979302763419073E-030
 C7+       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   3.9902947872289225E-019
        2463   3.9261459444531693E-019
        2459   3.5305919474610496E-021
         670   2.2840218052490852E-021
         650   3.5571239682547439E-022
        2971   9.4750692341894046E-023
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   3.9902947765755297E-019
         653  -3.9897268416829498E-019
        6474  -4.5434791406379897E-023
        6475  -1.1358697851594974E-023
 H2C4N+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.5048220657721895E-017
        1843   4.5047690599270429E-017
        1877   5.3005845146840344E-022
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   4.5048220777067348E-017
         656  -4.5048022581365097E-017
        6485  -6.6065234081230683E-023
        6484  -6.6065234081230683E-023
        6483  -6.6065234081230683E-023
 C6H-      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.2677733442820721E-017
        6938   7.8718612210042631E-018
        3530   4.8058722218164582E-018
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.2677946544520413E-017
        3529  -1.2349395784118447E-017
        4445  -5.8260415253579401E-020
        5681  -4.5953899942438939E-020
        4446  -4.5776040556383818E-020
        6287  -4.4558822581308249E-020
 C7-       
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.6238562643755092E-018
        6939   1.3587991760374951E-018
        3622   2.4295238169702861E-019
        3634   2.2104706640985458E-020
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.6239222539325644E-018
        3621  -1.3434667977617086E-018
        6319  -6.3423084094830842E-020
        3632  -6.3423084094830842E-020
        3631  -6.3423084094830842E-020
        3630  -6.3423084094830842E-020
 C4H3+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.0949750171926515E-013
        4573   1.0363386707737231E-013
        2537   2.6495307434680394E-015
        2831   2.2651308596638542E-015
        4830   5.8073203947354007E-016
        1645   3.2798646715835211E-016
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.0949972674332929E-013
        1879  -2.9129308367321156E-014
        1878  -2.9129308367321156E-014
        6465  -1.8466304081571107E-014
        6464  -1.8466304081571107E-014
        6463  -1.2310869387714070E-014
 C5H2+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   7.1122906415243462E-017
        1876   7.0006146711032407E-017
        2538   5.1538023614360743E-019
        1813   2.9247957332748209E-019
        1646   1.1726353780132381E-019
        5592   5.4012982196650098E-020
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   7.1122981874896305E-017
        4831  -2.6449120391441352E-017
        1901  -1.6172782088823911E-017
        6468  -7.8783459378133320E-018
        6466  -7.8783459378133320E-018
        1900  -7.3572977787854490E-018
 CH3CNH+   
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.6619386520012779E-014
        6195   6.4901766340191381E-015
        2829   4.7337094158834685E-015
        2534   3.8026832291355070E-015
        1641   8.1261742898105800E-016
        5058   7.7600005443795739E-016
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.6622152019183321E-014
        6443  -6.5481204924055512E-015
        6442  -4.0296126107111083E-015
        6445  -3.0222094580333307E-015
        6444  -3.0222094580333307E-015
 C2H4O+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.2401946635572271E-019
        5415   6.3090042743072759E-020
         169   3.9158601301188677E-020
        5552   1.9945040364664373E-020
        1854   1.8257420277234302E-021
        1191   3.9919073458678294E-026
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.2403174200996447E-019
        6448  -4.1343914003321492E-020
        6447  -4.1343914003321492E-020
        6446  -4.1343914003321492E-020
 C2H5+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   9.1718014685563106E-020
        3293   8.1630642413828063E-020
        2535   8.8226876246016053E-021
        1643   1.0375558179010862E-021
        2332   2.0134962806601033E-022
        1506   2.1541815707894682E-023
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   9.1717328432980105E-020
        1856  -3.5149738679734933E-020
        1858  -3.3984480453103368E-020
        6449  -5.7870765473216811E-021
        1859  -4.1711406511302897E-021
        6452  -2.8935382736608405E-021
 C3H3N+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.0139210995989053E-018
        5191   5.6067797348375279E-019
        1870   3.5108266713314392E-019
        5537   9.4164354998877777E-020
         660   7.9961039831308887E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.0139326518565686E-018
        6454  -5.0696632592828428E-019
        6453  -5.0696632592828428E-019
 C3H4+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.9696540612493431E-018
        2830   2.5116056259724324E-018
        2536   2.0235074638029712E-018
        1644   4.2861758385561234E-019
        1507   2.5317501968821734E-021
        3447   2.2361554689233257E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   4.9696342311019125E-018
        6457  -2.2451377208045820E-018
        1872  -1.5434969852871078E-018
        1871  -3.5108266713314392E-019
        1870  -3.5108266713314392E-019
        6459  -1.5462621656903154E-019
 HC5N+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.4037333581729159E-015
        5284   1.0250742083633122E-015
        1814   3.6936568791701964E-016
        1900   7.3572977787854490E-018
        2539   1.5708759077650152E-018
        1647   3.6528820603359405E-019
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.4037340774364599E-015
         649  -1.4018837365178016E-015
        6471  -6.1678030621946343E-019
        6470  -6.1678030621946343E-019
        6469  -6.1678030621946343E-019
 C6H+      
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   2.8893869104449712E-017
        2662   2.7839147455027452E-017
        1815   7.5932862590049865E-019
        2458   1.5787290887303611E-019
        2970   7.0334467526877569E-020
        1177   4.5141727886242183E-020
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   2.8893960492515108E-017
         652  -2.7724751445422807E-017
         651  -5.9204264676805816E-019
        6473  -2.8840534396370974E-019
        6472  -2.8840534396370974E-019
         650  -3.5571239682547439E-022
 CH3NH2+   
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   6.0714457305493656E-020
        5516   2.6019360245881935E-020
         180   2.4958541308687593E-020
        5594   6.6104388460754158E-021
        3312   3.1261169048487116E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   6.0705431565956207E-020
        6477  -3.0352715782978103E-020
        6476  -3.0352715782978103E-020
 CH3OH2+   
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.7527229295182073E-018
        6194   1.7121459047016686E-018
        2832   2.1868922145003959E-020
        2541   1.7753840483407562E-020
        1651   9.5426107093873131E-022
        3111   1.1135290888711713E-027
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.7526859512526325E-018
        6480  -9.4228691799936488E-019
        6481  -3.8788103736611789E-019
        6478  -1.8480196021108231E-019
        6479  -1.6632176418997409E-019
        6482  -5.5440588063324702E-020
 H3C3O+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.4267065837956169E-017
        6207   1.4267065837956169E-017
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.4268031776937701E-017
        6488  -4.7560105923125673E-018
        6487  -4.7560105923125673E-018
        6486  -4.7560105923125673E-018
 NH2CH2O+  
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   4.2132827582281806E-018
        2833   2.1182191861204473E-018
        2542   1.7071540481203935E-018
        1652   3.6852860458560813E-019
        3334   1.9380919401731385E-020
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   4.2129871412648160E-018
        6493  -8.4259742825296327E-019
        6492  -8.4259742825296327E-019
        6491  -8.4259742825296327E-019
        6490  -8.4259742825296327E-019
        6489  -8.4259742825296327E-019
 PC2H4+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   8.3053153638962472E-029
        3391   8.3053153638962472E-029
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   8.3065232918185504E-029
        6496  -2.7688410972728501E-029
        6495  -2.7688410972728501E-029
        6494  -2.7688410972728501E-029
 PC4H2+    
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   1.0902246225944466E-021
        2872   1.0902246225944466E-021
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   1.0909150860738501E-021
        6605  -5.4545754303692505E-022
        6604  -5.4545754303692505E-022
 HC5O+     
 REACTIONS OF PRODUTION    Total flux (cm-3s-1) =   5.9450550150130159E-016
        4635   2.7738860231860761E-016
        4634   2.7738860231860761E-016
        4629   3.5352052223697361E-017
        4626   4.3762446403890653E-018
 REACTIONS OF DESTRUCTION    Total flux (cm-3s-1) =   5.9454861250508028E-016
